epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
18,0.013415060626963774,0.39022399950027464,"tensor([[4.6492e-06, 7.4707e-01, 1.6344e-04,  ..., 1.0000e+00, 1.3709e-06,
         8.7619e-06],
        [0.0000e+00, 1.0000e+00, 2.7759e-01,  ..., 7.9155e-04, 8.2850e-06,
         9.3162e-05],
        [1.8668e-04, 9.5154e-02, 3.1996e-04,  ..., 1.1325e-06, 8.2254e-06,
         9.5264e-01],
        ...,
        [0.0000e+00, 1.0000e+00, 6.6681e-03,  ..., 3.7427e-01, 2.2054e-06,
         1.9550e-05],
        [1.3113e-06, 1.0000e+00, 5.9319e-04,  ..., 2.0862e-06, 4.2915e-06,
         5.5695e-04],
        [1.0529e-02, 9.0576e-01, 7.3195e-04,  ..., 1.6034e-05, 6.5565e-07,
         1.8668e-04]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
19,0.010630854405462742,0.5540927600860596,"tensor([[5.5771e-03, 1.9379e-02, 1.5593e-04,  ..., 9.8877e-01, 1.6689e-06,
         4.8208e-04],
        [2.5320e-04, 9.4531e-01, 4.5776e-05,  ..., 3.1996e-04, 3.0696e-05,
         4.0924e-02],
        [2.8610e-06, 1.7953e-04, 1.7614e-03,  ..., 5.9605e-08, 2.5034e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 2.0504e-03,  ..., 5.5176e-01, 2.1458e-06,
         3.2723e-05],
        [1.5724e-04, 9.9316e-01, 2.2335e-03,  ..., 2.9802e-07, 1.3709e-05,
         8.4167e-02],
        [3.0981e-01, 4.4525e-02, 3.2496e-04,  ..., 1.3411e-05, 2.1458e-06,
         3.0994e-03]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
20,0.006186991930007935,0.40319386291503906,"tensor([[4.3559e-04, 9.2334e-01, 1.3232e-04,  ..., 9.8877e-01, 3.7551e-06,
         1.8966e-04],
        [1.1921e-07, 1.0000e+00, 1.2338e-04,  ..., 1.7958e-03, 1.6809e-05,
         2.2720e-02],
        [3.8147e-06, 4.0924e-02, 8.1682e-04,  ..., 5.9605e-08, 6.1393e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 3.6221e-03,  ..., 3.2446e-01, 3.7551e-06,
         6.8665e-05],
        [2.9802e-07, 1.0000e+00, 9.2888e-04,  ..., 1.7881e-07, 3.2187e-05,
         2.8320e-01],
        [1.2871e-02, 8.4766e-01, 3.9816e-04,  ..., 1.0967e-05, 2.9206e-06,
         8.1253e-03]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
21,0.005803820909932256,0.40679527139663696,"tensor([[5.5695e-04, 9.3311e-01, 9.0301e-05,  ..., 9.9023e-01, 2.4438e-06,
         1.1414e-04],
        [1.1921e-07, 1.0000e+00, 9.2447e-05,  ..., 7.6151e-04, 1.1206e-05,
         4.3701e-02],
        [1.1921e-06, 1.0779e-01, 2.1496e-03,  ..., 5.9605e-08, 7.6294e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 2.6207e-03,  ..., 2.5244e-01, 2.3246e-06,
         6.5565e-05],
        [3.5763e-07, 1.0000e+00, 6.5899e-04,  ..., 1.7881e-07, 2.8610e-05,
         4.9146e-01],
        [9.1629e-03, 8.8184e-01, 4.6563e-04,  ..., 3.8743e-06, 1.4305e-06,
         5.3024e-03]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
22,0.004078445956110954,0.41176646900177,"tensor([[2.5320e-04, 8.8770e-01, 7.1406e-05,  ..., 9.9658e-01, 1.9670e-06,
         8.5473e-05],
        [1.1921e-07, 1.0000e+00, 9.9182e-05,  ..., 2.5511e-04, 6.6757e-06,
         4.9683e-02],
        [9.5367e-07, 1.1859e-01, 1.5669e-03,  ..., 5.9605e-08, 6.1989e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 3.4428e-03,  ..., 1.3452e-01, 3.3975e-06,
         1.5116e-04],
        [1.1921e-07, 1.0000e+00, 5.3787e-04,  ..., 1.7881e-07, 3.1471e-05,
         6.6699e-01],
        [4.0245e-03, 9.2529e-01, 4.6921e-04,  ..., 5.3048e-06, 1.4305e-06,
         9.8953e-03]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
23,0.004071374501412113,0.4047924652099609,"tensor([[1.7262e-04, 9.3896e-01, 7.9036e-05,  ..., 9.9707e-01, 1.9073e-06,
         5.7399e-05],
        [5.9605e-08, 1.0000e+00, 1.3030e-04,  ..., 2.3234e-04, 6.5565e-06,
         1.5602e-02],
        [6.5565e-07, 9.8755e-02, 1.3094e-03,  ..., 5.9605e-08, 5.1260e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 4.3488e-03,  ..., 1.7542e-01, 2.8610e-06,
         7.9691e-05],
        [1.1921e-07, 1.0000e+00, 5.7936e-04,  ..., 1.7881e-07, 2.2829e-05,
         6.0693e-01],
        [4.1161e-03, 8.9941e-01, 5.6171e-04,  ..., 5.1260e-06, 1.3113e-06,
         1.0818e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
24,0.005338038511884709,0.4157450065612793,"tensor([[3.2258e-04, 8.5498e-01, 6.6042e-05,  ..., 9.9707e-01, 1.7881e-06,
         6.8665e-05],
        [0.0000e+00, 1.0000e+00, 1.0890e-04,  ..., 1.6475e-04, 5.1260e-06,
         2.7374e-02],
        [5.3644e-07, 1.2964e-01, 1.4381e-03,  ..., 5.9605e-08, 3.2783e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 3.0518e-03,  ..., 1.8738e-01, 3.0994e-06,
         1.1063e-04],
        [1.7881e-07, 1.0000e+00, 3.8743e-04,  ..., 2.9802e-07, 1.7107e-05,
         3.3960e-01],
        [3.6793e-03, 8.9551e-01, 4.8399e-04,  ..., 3.8147e-06, 1.0729e-06,
         1.6586e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
